id,referenceNumber,availabilities,title,alternativeTitles,workType,physicalDescription,genres,subjects,contributors,production.dates,production.agents,production.places,languages,description,lettering,duration,images,thumbnail.license.label,thumbnail.url,collection.url
hzn8mkfa,30190i,"['Closed stores', 'Online']",Sarawak: a Kenyah worker cutting a blowpipe from a block of wood. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 10.3 x 14.6","['Platinum prints', 'Photographs']","['Kenyah (Southeast Asian people)', 'Saraks', 'Ethnology', 'Malaysia.', 'Blowguns', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""rough hewing a blowpipe from a block of wood""",,['f3pauqbu'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037403EL/full/300,/0/default.jpg",https://wellcomecollection.org/works/hzn8mkfa
np73c7g5,30430i,"['Closed stores', 'Online']",Sarawak: two Kenyah women husking rice. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 14.6 x 10.3 cm","['Platinum prints', 'Photographs']","['Kenyah (Southeast Asian people)', 'Saraks', 'Ethnology', 'Malaysia.', 'Rice', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""Kenyah women husking rice""",,['x9g299gk'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037409/full/300,/0/default.jpg",https://wellcomecollection.org/works/np73c7g5
uxynse9t,30429i,"['Closed stores', 'Online']",Sarawak: two Kenyah people consulting a sundial. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 14.6 x 10.3 cm","['Platinum prints', 'Photographs']","['Kenyah (Southeast Asian people)', 'Saraks', 'Ethnology', 'Malaysia.', 'Sundials', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""Kenyahs consulting the sundial""",,['vh7kvsdm'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037408/full/300,/0/default.jpg",https://wellcomecollection.org/works/uxynse9t
wq66ctej,30192i,"['Closed stores', 'Online']",Sarawak: a Kenyah worker testing the bore of a blowpipe. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 10.3 x 14.6","['Platinum prints', 'Photographs']","['Kenyah (Southeast Asian people)', 'Saraks', 'Ethnology', 'Malaysia.', 'Blowguns', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""testing the bore of a blowpipe""",,['v3un6kcw'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037403ER/full/300,/0/default.jpg",https://wellcomecollection.org/works/wq66ctej
ytv3n7p5,30408i,"['Closed stores', 'Online']",Sarawak: a Kenyah worker making darts for his blowpipe. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 10.3 x 14.6","['Platinum prints', 'Photographs']","['Kenyah (Southeast Asian people)', 'Saraks', 'Ethnology', 'Malaysia.', 'Blowguns', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""making blowpipe darts""",,['xwkm8ze3'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037405ER/full/300,/0/default.jpg",https://wellcomecollection.org/works/ytv3n7p5
zdhy7b5p,30405i,"['Closed stores', 'Online']",Sarawak: a Kenyah worker tying a spearhead to a blowpipe. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 10.3 x 14.6","['Platinum prints', 'Photographs']","['Kenyah (Southeast Asian people)', 'Saraks', 'Ethnology', 'Malaysia.', 'Blowguns', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""lashing spearhead to blowpipe""",,['qbzknm42'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037405EL/full/300,/0/default.jpg",https://wellcomecollection.org/works/zdhy7b5p
zv3fd2jg,30610i,"['Closed stores', 'Online']",Sarawak: a group of Kalabit men. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 10.3 x 14.6 cm","['Platinum prints', 'Photographs']","['Saraks', 'Ethnology', 'Malaysia.', 'Hunters', 'Kelabit (Southeast Asian people)', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""Kalabit men""",,['eq5bpyhu'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037426/full/300,/0/default.jpg",https://wellcomecollection.org/works/zv3fd2jg
dxphequa,30694i,"['Closed stores', 'Online']",Sarawak: three Sea Dayak women in various types of dress. Photograph.,,Pictures,"3 photographs : photoprints, platinum ; 14.6 x 10.3 cm","['Platinum prints', 'Photographs']","['Saraks', 'Ethnology', 'Malaysia.', 'Dayak (Bornean people)', 'Clothing and dress', 'Malaysia']",,,,,['English'],,"Lettering on mount beneath each print reads ""Sea Dayaks""",,['wfy5rq4m'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037437/full/300,/0/default.jpg",https://wellcomecollection.org/works/dxphequa
g4vd4xq9,30518i,"['Closed stores', 'Online']",Sarawak: a Kenyah girl dancing. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 10.3 x 14.6 cm","['Platinum prints', 'Photographs']","['Kenyah (Southeast Asian people)', 'Saraks', 'Ethnology', 'Malaysia.', 'Dance', 'Dancers', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""a Kenyah girl dancing""",,['yvkc9dt3'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037415/full/300,/0/default.jpg",https://wellcomecollection.org/works/g4vd4xq9
dmp9y9tz,31666i,"['Closed stores', 'Online']",Sarawak: a Malaysian short python (Python curtus). Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 7.6 x 9.8 cm","['Platinum prints', 'Photographs']","['Animals', 'Snakes', 'Pythons', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""python curtus""",,['z79wqjbn'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037479/full/300,/0/default.jpg",https://wellcomecollection.org/works/dmp9y9tz
dx246tuq,30156i,"['Closed stores', 'Online']","Kuching, Sarawak: a square-towered building and the jail. Photograph.",,Pictures,"1 photograph : photoprint, platinum ; 10.5 x 14.8 cm","['Platinum prints', 'Photographs']","['Prisons', 'Jails', 'Towers', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""the square tower and jail, Kuching""",,['p6qdj5gc'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037399/full/300,/0/default.jpg",https://wellcomecollection.org/works/dx246tuq
ewxn4gvd,30512i,"['Closed stores', 'Online']",Sarawak: two Kayans wrestling. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 10.3 x 14.6 cm","['Platinum prints', 'Photographs']","['Kenyah (Southeast Asian people)', 'Saraks', 'Ethnology', 'Malaysia.', 'Wrestling', 'Wrestlers', 'Sports', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""Kayans wrestling""",,['cs8enjrm'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037414/full/300,/0/default.jpg",https://wellcomecollection.org/works/ewxn4gvd
xqnbx5xw,30563i,"['Closed stores', 'Online']",Sarawak: a girl weaving cotton on a loom. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 10.3 x 14.6 cm","['Platinum prints', 'Photographs']","['Saraks', 'Ethnology', 'Malaysia.', 'Dayak (Bornean people)', 'Cotton', 'Weaving', 'Looms', 'Handicraft', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""stages in the manufacture of Sea Dayak cloth; weaving""",,['v6vtc4dg'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037417ER/full/300,/0/default.jpg",https://wellcomecollection.org/works/xqnbx5xw
e7c574kq,678071i,"['Closed stores', 'Online']","A personified penis wearing sunglasses and a condom as a hat illustrating the 'ABC' for life; an advertisement by Utamakan Kesihatan, part of the Malaysian Ministry of Health and Heal Programme. Colour lithograph, ca. 1992.",,Pictures,"1 print : lithograph, printed in colours ; sheet 59.3 x 42 cm","['Posters', 'Lithographs']","['AIDS (Disease)', 'AIDS (Disease)', 'Prevention', 'Safe sex in AIDS prevention', 'Condoms', 'Malaysia']",,"[Malaysia] : Utamakan Kesihatan, [1992?]",['Utamakan Kesihatan'],['[Malaysia]'],['Malay'],,"Bijak Berwaspada! Ketahuilah ABC untuk mengelakkan AIDS. Anda Jauhi Seks. Bersifat Setia. Caraguna Kondom Yang Betul. Amalkan Cara Hidup Yang Sihat Untuk Mengelakkan. Diterbitkan oleh Kenenterian kesihatan dan Heal Programme. Di cetak oleh Mutucetak.

Lettering in Malay - translation of main lettering at top: 'Wise up to know your ABC for life' ...

Bears logo: Utamakan Kesihatan (Choose Health) featuring a red circle

Bears logo: Bijak Berwaspada! (Wise up!) featuring a personified penis in sunglasses with a condom as a hat",,['ty9epr6y'],In copyright,"https://iiif.wellcomecollection.org/thumbs/b16780711_l0054540.jp2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/e7c574kq
cjz6kqt5,31643i,"['Closed stores', 'Online']",Sarawak: three corsets worn by Sea Dayak and Land Dayak women. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 10.3 x 14.6 cm","['Platinum prints', 'Photographs']","['Saraks', 'Ethnology', 'Malaysia.', 'Dayak (Bornean people)', 'Clothing and dress', 'Costume', 'Corsets', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""corsets worn by Sea Dayak and Land Dayak women""",,['wqhzs6s5'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037475/full/300,/0/default.jpg",https://wellcomecollection.org/works/cjz6kqt5
qmmpntdx,30547i,"['Closed stores', 'Online']",Sarawak: a girl extracting the seeds of raw cotton in a cotton gin. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 10.3 x 14.6 cm","['Platinum prints', 'Photographs']","['Saraks', 'Ethnology', 'Malaysia.', 'Dayak (Bornean people)', 'Cotton', 'Cotton manufacture', 'Plant products', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""stages in the manufacture of Sea Dayak cloth; extracting the seeds of raw cotton in a cotton gin""",,['cs7yza6a'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037416EL/full/300,/0/default.jpg",https://wellcomecollection.org/works/qmmpntdx
wc55ug4v,31528i,"['Closed stores', 'Online']","Sarawak: a Kayan and Sea Dayak man, three Land Dayaks, and a Sea Dayak man and woman. Photographs.",,Pictures,"3 photographs : photoprints, platinum ; 14.6 x 10.3 cm","['Platinum prints', 'Photographs']","['Saraks', 'Ethnology', 'Malaysia.', 'Dayak (Bornean people)', 'Kayan (Bornean people)', 'Ethnology', 'Borneo.', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""a Kayan and a Sea Dayak; Land Dayaks; Sea Dayaks""",,['mnsnzjkk'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037467/full/300,/0/default.jpg",https://wellcomecollection.org/works/wc55ug4v
mxz5pmq9,31383i,"['Closed stores', 'Online']",Sarawak: interior of the Baram Fort. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 10.3 x 14.6 cm","['Platinum prints', 'Photographs']","['Saraks', 'Fortification', 'Interior architecture', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""interior of Baram Fort""",,['cycqv8bz'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037454/full/300,/0/default.jpg",https://wellcomecollection.org/works/mxz5pmq9
tkqwgps9,30154i,"['Closed stores', 'Online']","Kuching, Sarawak: the Borneo Company's building. Photograph.",,Pictures,"1 photograph : photoprint, platinum ; 10.5 x 14.8 cm","['Platinum prints', 'Photographs']","['Malaysia', 'Borneo Company (Kuching, Sarawak)']",,,,,['English'],,"Lettering on mount reads ""the Borneo Company's House, Kuching""",,['pkwydkbh'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037398/full/300,/0/default.jpg",https://wellcomecollection.org/works/tkqwgps9
fmjs9fk7,678080i,"['Closed stores', 'Online']","Photographs from different cities around the world within the shape of the world representing a World AIDS awareness advertisement by the Malaysian Ministry of Health. Colour lithograph, 1992.",,Pictures,"1 print : lithograph, printed in colours ; sheet 61 x 43.1 cm","['Posters', 'Lithographs']","['AIDS (Disease)', 'AIDS (Disease)', 'Prevention', 'World health', 'Malaysia']",,"(Malaysia) : Ministry of Health, 1992.",['Ministry of Health'],['(Malaysia)'],['English'],,"Jika anda ke negara lain, Ingat! Elakkan diri dari jangkitan AIDS. Untuk Maklumat lanjut, dapatkan senaskah risalah ini. Diterbitkan oleh Unit Pelajaran Kesihatan, KKM, 50,000. 1992. A

Lettering in Malay - not translated

Bears logo: 'choose health' featuring a red and yellow circle",,['yyt2sxcv'],In copyright,"https://iiif.wellcomecollection.org/thumbs/b16780802_l0054715.jp2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/fmjs9fk7
q7j8s752,678075i,"['Closed stores', 'Online']","A couple sit at a bar wondering if each other is 'safe' representing a message about the 'ABC' for life: 'A'bstinence, 'B'e faithful and 'C'ondoms; an advertisement by the Malaysian Ministry of Health and the Heal Programme. Colour lithograph, ca. 1995.",,Pictures,"1 print : lithograph, printed in colours ; sheet 59.4 x 41.8 cm","['Posters', 'Lithographs']","['AIDS (Disease)', 'AIDS (Disease)', 'Prevention', 'Safe sex in AIDS prevention', 'Condoms', 'Couples', 'Malaysia']",,"(Malaysia) : Ministry of Health, 1991.",['Ministry of Health'],['(Malaysia)'],['English'],,"Prevent AIDS. Know your ABC for life. Abstinence ... that means no sex. Be faithful. Condoms ... use them properly. Practise a healthy lifestyle to avoid AIDS. A public service message from the Ministry of Health and the Heal Programme.

Lettering in Malay - not translated

Bears logo: 'choose health' featuring a red and yellow circle

Bears logo: a personified penis in sunglasses and condom as a hat with the words 'Wise up!'",,['gj7t2tz4'],In copyright,"https://iiif.wellcomecollection.org/thumbs/b16780759_l0054542.jp2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/q7j8s752
rb34dg2s,678078i,"['Closed stores', 'Online']","A woman sitting on a motorbike is embraced by her partner representing a message about the 'ABC' for life: 'A'bstinence, 'B'e faithful and 'C'ondoms; an advertisement by the Malaysian Ministry of Health and the Heal Programme. Colour lithograph, ca. 1995.",,Pictures,"1 print : lithograph, printed in colours ; sheet 59.7 x 41.9 cm","['Posters', 'Lithographs']","['AIDS (Disease)', 'AIDS (Disease)', 'Prevention', 'Safe sex in AIDS prevention', 'Condoms', 'Couples', 'Malaysia']",,"(Malaysia) : Ministry of Health, [1991?]",['Ministry of Health'],['(Malaysia)'],['Malay'],,"[Prevent AIDS. Know your ABC for life. Abstinence ... that means no sex. Be faithful. Condoms ... use them properly. Practise a healthy lifestyle to avoid AIDS. A public service message from the Ministry of Health and the Heal Programme.]

Lettering in Malay - translation provided by similar poster - see Wellcome Library no 678075i

Bears logo: 'choose health' featuring a red and yellow circle

Bears logo: a personified penis in sunglasses and condom as a hat with the words 'Wise up!'",,['fn3vknkf'],In copyright,"https://iiif.wellcomecollection.org/thumbs/b16780784_l0054543.jp2/full/!200,200/0/default.jpg",https://wellcomecollection.org/works/rb34dg2s
f2u7vhsj,31453i,"['Closed stores', 'Online']",Sarawak: Sea Dayak men at a head feast. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 10.3 x 14.6 cm","['Platinum prints', 'Photographs']","['Saraks', 'Ethnology', 'Malaysia.', 'Manners and customs', 'Rites and ceremonies', 'Dayak (Bornean people)', 'Headhunters', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""a Sea Dayak head feast""",,['eu3swt72'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037464/full/300,/0/default.jpg",https://wellcomecollection.org/works/f2u7vhsj
mp2andfb,30550i,"['Closed stores', 'Online']",Sarawak: a girl spinning cotton into thread. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 10.3 x 14.6 cm","['Platinum prints', 'Photographs']","['Saraks', 'Ethnology', 'Malaysia.', 'Dayak (Bornean people)', 'Cotton', 'Cotton manufacture', 'Plant products', 'Cotton spinning', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""stages in the manufacture of Sea Dayak cloth; spinning the thread""",,['c6y4bvpf'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037416ER/full/300,/0/default.jpg",https://wellcomecollection.org/works/mp2andfb
zpr67uk6,30558i,"['Closed stores', 'Online']",Sarawak: a girl picking leaves for use as fibres. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 14.6 x 10.3 cm","['Platinum prints', 'Photographs']","['Saraks', 'Ethnology', 'Malaysia.', 'Dayak (Bornean people)', 'Cotton manufacture', 'Leaves', 'Plants, Useful', 'Fiber plants', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""stages in the manufacture of Sea Dayak cloth; picking the lemba leaves, the fibres of which are employed in tying up the warp threads preparatory to dyeing""",,['j7nz5t2w'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037417EL/full/300,/0/default.jpg",https://wellcomecollection.org/works/zpr67uk6
ztn3fprk,30479i,"['Closed stores', 'Online']",Sarawak: a Malaysian tribe fishing on the Baram River. Photograph.,,Pictures,"1 photograph : photoprint, platinum ; 10.3 x 14.6 cm","['Platinum prints', 'Photographs']","['Kenyah (Southeast Asian people)', 'Saraks', 'Ethnology', 'Malaysia.', 'Rivers', 'Canoes and canoeing', 'Fishing', 'Fishers', 'Malaysia']",,,,,['English'],,"Lettering on mount reads ""a Tuba fishing on the Baram River""",,['n74fvurk'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037411/full/300,/0/default.jpg",https://wellcomecollection.org/works/ztn3fprk
